1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
24512564,1.04088589,No,C2,56,55-64,Wales,Female,Owned mortgage,"£15,500-£17,499",Married or Couple,£900-£999,down >£100,None,Yes,"£100,000-£124,999","£30,000-£39,999",£250-£299,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,"£1,500-£1,999",£160-£179,"keeping up, struggle from time to time",No,No,No,No,No,No,No,No,No,No,Yes,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,Yes,harder,No,Not applicable,Not applicable,Not applicable,Not applicable,None,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,In Paid Employment ,No,somewhat
22020961,1.04421271,No,E,69,65+,Wales,Female,Owned outright,"£15,500-£17,499",Widowed/Divorced/Separated,£200-£299,down <£50,£25-£49,Yes,,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,Refused,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,don't kNow,Stayed the same,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Retired,No,Not applicable
22565530,1.00683393,No,E,53,45-54,Scotland,Male,Owned outright,"£17,500-£24,999",Married or Couple,"£1,000-£1,199",up >£100,None,Yes,,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,"£50,000 - £74,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Something Else,No,Not applicable
22662861,1.05828137,No,C2,61,55-64,Wales,Male,Owned mortgage,"£30,000-£39,999",Married or Couple,£500-£599,No change,£350-£399,Yes,"£200,000-£224,999","<£10,000",<£100,No,No,No,Yes,No,No,No,No,No,No,Yes,<£200,<£10,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£17,500 - £19,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Self Employed,No,No
22785017,0.998546063,No,C1,25-34,55-64,Yorkshire & Humberside,Male,Owned mortgage,"£17,500-£24,999",Married or Couple,£200-£299,down £50-£100,£50-£99,Yes,"£150,000-£174,999","£10,000-£19,999",£150-£199,Yes,No,No,Yes,No,No,No,No,No,No,Yes,"£9,500-£9,999",£350-£399,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Somewhat concerned,Yes,No,No,No,No,No,No,No,No,,Stayed the same,No,the same,Yes,Got the loan without difficulty,Not applicable,Not applicable,Not applicable,"£1,000 - £1,999",Increase by £100-£149 a month,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,,,,,,,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,In Paid Employment ,No,somewhat
25012061,0.995010758,No,C1,56,55-64,North West,Male,Owned outright,"£30,000-£39,999",Never Married,"£1,200-£1,399",down £50-£100,£300-£349,Yes,,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£50,000 - £74,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,In Paid Employment ,No,Not applicable
21673465,1.04421271,No,E,69,65+,Wales,Female,Owned outright,"£25,000-£29,999",Widowed/Divorced/Separated,">=£5,000",No change,£250-£299,Yes,,Not applicable,Not applicable,No,No,No,Yes,No,No,No,No,No,No,Yes,<£200,<£10,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£15,000 - £17,499",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Retired,No,No
21761683,1.0318123,No,E,58,55-64,Scotland,Female,Private rented,"£11,500-£13,499",Married or Couple,don't kNow,don't kNow,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, constant struggle",No,No,No,No,No,No,No,No,No,No,Yes,,don't kNow,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,don't kNow,don't kNow,Not applicable,No,Not applicable,No,Not applicable,Not applicable,None,don't kNow,,,,,,,,,,,,,,,,,,,,,No,don't kNow,don't kNow,don't kNow,No,No,No,No,No,No,No,Yes,No,,,,,,,Yes,No,No,No,No,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,Not in work - long term illness or disability ,don't kNow,Not applicable
22531434,1.02379888,No,E,68,65+,Scotland,Male,Owned outright,"£25,000-£29,999",Married or Couple,don't kNow,down £50-£100,Refused,Yes,,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,don't kNow,No,Not applicable,Not applicable,Not applicable,Not applicable,Refused,don't kNow,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,don't kNow,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Retired,No,Not applicable
23898738,0.984943557,No,E,67,65+,South West,Male,Owned outright,"£30,000-£39,999",Married or Couple,£200-£299,No change,£400-£449,Yes,,Not applicable,Not applicable,No,No,No,Yes,No,No,No,No,No,No,Yes,"£5,000-£5,499",£180-£199,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,Refused,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Retired,No,No
20660940,1.02268639,No,B,40,35-44,West Midlands,Female,Private rented,"£13,500-£15,499",Never Married,<=199,down >£100,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, constant struggle",No,No,No,No,No,Yes,Yes,Yes,No,No,No,,Very concerned,Yes,No,No,No,No,No,No,No,No,,Stayed the same,don't kNow,Not applicable,No,Not applicable,Yes,More than 8 years,Don't kNow,"£25,000 - £29,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,don't kNow,Stayed the same,Quite likely - my household income could fall sharply,Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Self Employed,Yes,Not applicable
24877863,0.995427238,No,E,22,18-24,Greater London,Male,Private rented,"£25,000-£29,999",Married or Couple,£500-£599,up £50-£100,£100-£149,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,Yes,No,No,No,Yes,"£25,000-£29,999",don't kNow,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Increased,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,"£8,000 - £8,999",Increase by £100-£149 a month,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,Full Time Student,No,No
24638174,1.04202689,No,B,26,25-34,Wales,Female,Owned mortgage,"£40,000-£49,999",Never Married,"£1,200-£1,399",No change,£250-£299,Yes,"£250,000-£274,999","£100,000-£109,999",£650-£699,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,"£6,500-£6,999",£120-£139,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,Yes,No,No,No,No,No,No,No,,Stayed the same,No,harder,No,Not applicable,Not applicable,Not applicable,Not applicable,"£6,000 - £6,999",Increase by £50-£99 a month,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,,,,don't kNow,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Full Time Student,No,somewhat
24105362,1.00234531,No,C1,44,35-44,South West,Female,Private rented,"£25,000-£29,999",Married or Couple,£900-£999,up >£100,150-£199,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,Yes,No,No,No,No,Yes,£500-£999,£60-£69,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Decreased,No,the same,No,Not applicable,Yes,Haven't started saving yet,Don't kNow,<£500,don't kNow,,,,,,,,,,,,,,,,,,,,,No,don't kNow,"Not likely, but there is a small chance of a sharp fall in my household income",No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Something Else,don't kNow,No
21658144,0.974077441,No,C1,33,25-34,South East,Female,Owned mortgage,"£25,000-£29,999",Married or Couple,<=199,down >£100,None,Yes,"£300,000-£349,999","£210,000-£229,999",£850-£899,No,No,No,Yes,No,No,No,No,No,Yes,Yes,">=£30,000",£280-£299,"keeping up, constant struggle",No,No,No,No,No,Yes,No,Yes,Yes,No,No,,Somewhat concerned,Yes,No,No,Yes,Yes,No,No,No,No,,Increased,don't kNow,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,don't kNow,Quite likely - my household income could fall sharply,don't kNow,don't kNow,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,In Paid Employment ,Yes,heavy
22282505,0.994169016,No,C1,41,35-44,North,Female,Local Authority Rented,"£25,000-£29,999",Married or Couple,<=199,down >£100,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,"£15,000-£19,999",don't kNow,"keeping up, constant struggle",Yes,No,No,No,Yes,No,No,No,No,No,No,,Very concerned,Yes,Yes,No,No,No,No,No,No,No,,Increased,Yes,harder,Yes,Refused the loan or unable to borrow as much as wanted,Yes,2 year,Don't kNow,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Decreased,Quite likely - my household income could fall sharply,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,In Paid Employment ,Yes,heavy
24854142,0.968944993,No,B,54,45-54,Yorkshire & Humberside,Female,Owned outright,"£25,000-£29,999",Married or Couple,"£1,400-£1,599",No change,£800-£899,Yes,,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,">=£150,000",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,,No,Not applicable
24746412,1.00993631,No,D,43,35-44,North West,Other/Don't know/Refused,Owned mortgage,"£25,000-£29,999",Married or Couple,£900-£999,down >£100,£100-£149,Yes,"£300,000-£349,999","£190,000-£209,999","£1,000-£1,249",No,Yes,No,Yes,No,No,No,No,No,No,Yes,£500-£999,£120-£139,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Very concerned,Yes,No,No,No,No,No,No,No,No,,Increased,Yes,easier,Yes,Got the loan without difficulty,Not applicable,Not applicable,Not applicable,"£9,000 - £9,999",Decrease by £300 or more a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,Yes,Increased,Not very likely - my household income is very secure,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,In Paid Employment ,Yes,heavy
24679918,1.06166379,No,C2,68,65+,Wales,Male,Owned outright,"£25,000-£29,999",Married or Couple,£400-£499,No change,">=£2,000",Yes,,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£17,500 - £19,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,Self Employed,No,Not applicable
24104290,0.942358671,No,B,21,18-24,East Anglia,Female,Owned mortgage,"£30,000-£39,999",Never Married,£400-£499,down £50-£100,£50-£99,Yes,"£100,000-£124,999","£40,000-£49,999",£100-£149,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,<£200,£100-£119,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,Yes,No,No,No,,Somewhat concerned,Yes,Yes,Yes,No,No,No,No,No,No,,Increased,Yes,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,don't kNow,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Unemployed,Yes,heavy
21628503,0.994884219,No,B,37,35-44,East Midlands,Female,Owned mortgage,">=£100,000",Married or Couple,">=£5,000",up >£100,">=£2,000",Yes,"£500,000-£599,999","£100,000-£109,999",£800-£849,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£75,000 - £99,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,In Paid Employment ,No,Not applicable
25058966,1.03294334,No,B,33,25-34,Scotland,Female,Private rented,"£40,000-£49,999",Married or Couple,£400-£499,down >£100,150-£199,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,Yes,No,No,No,,don't kNow,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Increased,No,Not applicable,No,Not applicable,Yes,4 year,5 year,"£3,000 - £3,999",don't kNow,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Quite likely - my household income could fall sharply,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Self Employed,Yes,Not applicable
21856727,0.993394755,No,C2,63,55-64,Yorkshire & Humberside,Male,Owned outright,"£17,500-£24,999",Married or Couple,<=199,down £50-£100,None,Yes,,Not applicable,Not applicable,Yes,No,No,No,No,No,No,No,No,No,Yes,"£2,000-£2,499",£40-£49,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,the same,Yes,Got the loan without difficulty,Not applicable,Not applicable,Not applicable,"£35,000 - £39,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,don't kNow,don't kNow,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,Retired,No,No
